,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location
91,神楽坂のプライベートサウナ超良かった🧖https://t.co/lTca5uFCXz,2022-10-02_00:59:02,0,0,3,0,,1010379017977978881,NAVExNooDLE,868,19170,食べ歩きながらポケモンGO,東京
92,もう時代なのかなぁ、大事な試合の前に喝を入れたり激を飛ばしたりそういうことはしないのかなぁどうも原の血の気が少なくなった気がしてならないベンチにピリピリ感がない【巨人】原監督「非常に苦しいシーズン」「とにかく悔しい」　５年ぶりＢクラス確定でＣＳ逃すhttps://t.co/quHPk0uiFO,2022-10-02_00:59:02,0,0,0,0,,870631592468783104,G_mick_M_E250,1535,92168,某製薬MR→学術Mgr。 亡き親父にG党として仕込まれ小学校から後楽園に通い詰める。関西転勤→東京D遠くなる😑パはⓂ️… 和太鼓・Tennis・車・バイク・motogp・F1...たまにはリッターバイク乗りたい,大阪 大阪市
93,📘入場ご予約受付中🎫idő presents “Fluctuation vol.1”SessionAmbient and Noise…Liveidő @karch  @nkchiakey Oriental Love @oriental_love_ かたかむい @noman1021 VJhideki masuda🗓10月9日(日曜)📍@Channel4Rent 🕒18:00open/18:30start🎫¥2000(1🥤付)🪑残席4です。お早めに！ https://t.co/ALMzuQhKYR,2022-10-02_00:59:01,0,1,0,0,,1369107957518983172,Channel4Rent,1569,34974,黒い壁黒い床黒い天井の多目的レンタルスペースです。《事前予約制》ご予約・お問い合わせはこのアカウントへいつでもDMでお送りください。 《各種SNS》 https://t.co/N4y1mYjDvP,146-0082 東京都大田区池上5-6-20 1階
94,@trivia_hour 群馬県高崎工場で作られるハーゲンダッツはアジア全域で販売されます,2022-10-02_00:59:00,0,0,0,0,,1505531185396518912,ka4eB4PljMPDNiN,315,27948,身心一如　　　　　　　　　　「観人の　為には在らで　奥山に己が誠を咲く　桜花かな」　　第一航空教育隊　第二大隊大隊長の訓示非常に感動したので覚えている（陸上自衛隊から転籍された)　ギガ少なく契約社員したので返信しか出ません,
95,@audi4e_w12a8l これも仲間に入れてあげて〜 https://t.co/grf819uquv,2022-10-02_00:59:00,0,1,1,0,,1050721349033848834,Takayuk84247725,2457,50733,2017年３月８日に13才でミニチュアダックスフンドのなっちゃんが亡くなり立ち直れない日々を過ごしていましたが、ある時、繁殖の為に飼われていたシェルティを保護犬カフェで出会ってその日に連れて帰りました。家庭犬ではなかったので躾は全く出来てなくてちょっぴり大変やったけど少しずつ覚えてくれてます。,日本 大阪
96,@hinakoishii0925 ひなちゃん、おやすみなさい。良い睡眠ができますように。僕の夢の中に来てね。,2022-10-02_00:58:59,0,0,1,0,,1549384868831838208,hinatokoji,6,2005,石井ひなこちゃん@hinakoishii0925は僕のお姫様。ひなちゃん専属大阪観光ガイドで神様になれたかも…🐥,ひなっこぐらし
0,広島対浦和20分のオフサイドは、オンサイドでは?#ジャッジリプレイで取り上げて,2022-10-03_00:59:58,0,0,0,0,,796023410165829632,Shin131527428,2,13,,
1,今日の一歩が次への一歩となる。流れを変えるために来週も元気出していかなあかんね。 https://t.co/fUZjiiJj3B,2022-10-03_00:59:58,0,0,5,0,,2336367420,judasjudas9,294,2636,Revelation(HIROTAKA) musician singer作詞 作曲 ジャンル Rock&EDM ピックアップ天気予報やってます。食レポ多めです。https://t.co/zVv2u3xRmV,
2,@lovetaemin1924 それならカミカミ👍ソファーはダメだょ🤭,2022-10-03_00:59:56,0,1,1,0,,1414803846895792129,jbsK13vKfXqTkFp,2332,6335,＃トイプードル　豆ちゃん大豆くん小豆ちゃん　#スタンダードプードル　花豆ちゃん　#ウィペット　ベルちゃん職業　🚕taxiドライバー趣味　🏂スノーボード無言フォロー失礼します🙏,千葉 君津市
3,@udon_hanamaru_ 凱旋門賞で好走した日本馬の時の条件状況を分析する必要がありますね(￣ー￣)ﾆﾔﾘエルコンドルパサーディープインパクトオルフェーヴルキズナナカヤマフェスタ,2022-10-03_00:59:54,0,1,1,0,,1367045434577809411,100ensaealever,4265,32758,しばらく貯金します😂良い機会なので、(￣ー￣)ﾆﾔﾘ健康の為健康な食事にも気をつけます(￣ー￣)ﾆﾔﾘクレーンゲームで獲った物ばかりだったのでm(_ _)mしばらく健康、健全アカウントになります（笑）,新潟 新発田市
4,@iikubo_tan_oshi ガチに人数制限はないのである。wwwww,2022-10-03_00:59:51,0,0,1,0,,4699892144,yassan19780502,248,20680,いろりんファン｡(前田彩里)つばきスト｡(山岸理子)まいぴーぽー｡(まいぴ)びーるくず@下僕｡(ゆうなあっともふもふ)ハロヲタで地下住人。本業は、至高のハロヲタ。前田彩里ちゃんのヲタです✨(*・д・)ﾉ前田彩里を心より愛する集団【いろり会】の一員‼️いろりん現場に感謝やで‼️前田彩里🍏命,北海道千歳市
5,@mni__erinee 久しぶりに美味かったよ,2022-10-03_00:59:50,0,0,0,0,,2938914656,tono0001121,167,5220,音楽 フェス大好き #新日本プロレス、も大好き！ 野球オリックスもサッカーヴィセル神戸も大好きやから絡んでね！#統合失調症 #身体障害、も少しあるけど楽しく絡んでな！,兵庫県 神戸市 
6,@9651uesu よくつきました🐴 https://t.co/qzzN4lgP4s,2022-10-03_00:59:50,0,0,0,0,,1361522929616314371,shinya041425,167,10605,,Osaka Japan
7,@KjEJ512DZgVF5Af ありがとうございます～&lt;(_ _*)&gt;ご無沙汰しております～(^o^),2022-10-03_00:59:46,0,0,0,0,,1517759530100150272,niboshi2022,281,722,スマホが壊れてしまい、三度の新アカウントなってしまいました(;'∀')…みなさんお手数おかけしますが、再度フォローよろしくお願いします(^^;),
8,@u_chan211 またお邪魔します！よろしくお願いします🙇‍♀️(楽しい時間をありがとうございます😊,2022-10-03_00:59:45,0,0,9,0,,1391370306850156544,s7mSWvIJuhCOAiw,366,16198,京都橘高校吹奏楽部！ OーVILS! 松江商業高等学校吹奏楽部 出雲商業高等学校吹奏楽部！三田結菜さん！                 児玉かほさん！oneonceover!,
9,@mimahi4 正直な気持ちを、正直に表出する😊👍いいじゃないかにんげんだもの　　　　　みつw（ry,2022-10-03_00:59:45,0,1,1,0,,1397438764624924674,mune_ALPS165,406,7715,・社会福祉士（県社会福祉士会々員）、介護支援専門員。元、高齢者施設の相談員。うつを克服して現、一般企業勤務：登録業務・先天性眼振で眼が悪い・【見合せ】乗り鉄、音鉄（駅・車内放送、走行音録音）・【継続】きっぷ収集鉄・写真は記録程度・駅員・車掌放送などのモノマネ芸🤣・話題：鉄道＜福祉かも？,長野県 松本地域
10,@rie04151415 よろしくお願いします🙏,2022-10-03_00:59:45,0,0,0,0,,967299714,hyperchinkun3,355,57952,シンガーソングライター 明香音ちゃんを応援してる 明香音マニアのずっさん です 🙋🏻‍♂️【非公認】ポジティブ思考と、前向きな明香音ちゃんが大好きです。,
11,@EuhH8SF5JbuK8BB りかさん、おやすみなさい(´ω｀ )zzZ良い夢を見てね🌼,2022-10-03_00:59:44,0,0,1,0,,409022341,hiromi_redslove,1169,14880,浦和レッズがめちゃめちゃ大好きですo(^-^)o 特に伊藤敦樹選手、柏木陽介選手を応援しています☆彡 X JAPAN、ミスチル、NAOTO、山下智久、小栗旬、佐藤健、好き。牙狼〈GARO〉大好き。統合失調症、障害者3級。大宮南中年会！大宮南中学校、大宮東高校卒業。埼玉県大宮市(現さいたま市)出身、蓮田市在住。,SAITAMAHASUDA city
12,@LA360S_Ltd _(ˇωˇ」∠)_ ｽﾔｧ…🤣,2022-10-03_00:59:42,0,0,0,0,,1066554676512874496,copen871,1568,24262,🚗 ³₃コペン、セリカ(セリカ用垢→@cubcopecelica )🛵カブ50✨ OLYMPUS PEN E-PL7📸ステッカー、お絵描き✂️CAD3Dプリント✨BBC 🐹ハムスターとわんわん飼ってるよ→@404fuwafuwa🐶「COPEN LOVERS」ｺﾍﾟｪを愛するチームです🤗↓↓,山形 米沢市
13,アメブロを投稿しました。『F1 シンガポールGP　決勝を観て。』#アメブロ #F1 https://t.co/SuFjwu6tbB,2022-10-03_00:59:41,0,0,0,0,,60851155,micchi99,1893,169135,興味のあるものは、モータースポーツ（F1SUPER GTWRCIRLmotoGPWSBKなど）、パソコン、ＡＶ機器、アニメ、グラビアアイドル。犬好き、猫好き。頚椎性脊椎症により、身体障害者手帳2級の重度身体障害者です。,大分県中津市
14,#大観峰からの眺め #針の木岳  #針ノ木岳 #スバリ岳 #針の木岳の上に誰かおる ？ #うちの裏山 #芦峅寺 場所: 大観峰駅 https://t.co/P8dd8BsNzY,2022-10-03_00:59:41,0,0,0,0,,196648420,from_TATEYAMA,1131,10841,芦峅寺は立山開山伝説や、布橋灌頂会の舞台。芦峅寺が存続の危機？立山芦峅ふるさと交流館の館長に？！。お宮さんと狛犬好き。和太鼓集団の立山権現太鼓やりながら、祖父の代までやっていた雅楽を復活させたいと篳篥の練習も。しかーし、この頃はスキーが楽しくて楽しくて仕方ない。釣りとかは別垢@sangakubou もよろしく！,foot of Mt.Tateyama
15,来月までにEX10を８体くらい作ったら許してくれるかな₍ᐢ◕ω◕ᐢ₎,2022-10-03_00:59:41,0,0,0,0,,585689492,seiya_smiley,171,3393,元格ゲー勢。趣味はゲーセン、銭湯、カフェ巡り。,徳島
16,私が食べたいのは #ニッスイ旨だれから揚げ ！「ご飯にあう、から揚げ」を選んで投票するとハナコオリジナルQUOカードPay1000円分が抽選で100名様に当たる！応募方法▶@yaki_onioをフォロー&amp;URLから選んでツイート＃ニッスイから揚げ頂上決戦https://t.co/5FzLNk3U3n,2022-10-03_00:59:40,0,0,0,0,,1424257356280389635,Ginji20190928,682,2883,楽天&金爆が大好き！MY HEROは永遠に嶋基宏捕手です!今は、箱推しだよ〜!ちなみに娘は田中和基です!金爆はキリショーで娘はじゅんじゅんです!心霊系は三度の飯より好き💕無言フォローします。無言フォローOKです!タメ語もOK！呼び名はnontanで!,
17,@Toyotyun0917 お薦めありがとう😊イチオシ作品🫶,2022-10-03_00:59:40,0,0,1,0,,1464386811027869698,Chelsea90051551,521,2385,BE:FIRST🐲🐉📦 11月2日MTV.12月5日ワンマン東京公演参加予定 東京住み。生まれは関西なので変な関西弁使います🐲 GLAY歴25年、pillows歴14年、髭歴12年、推しは増やさないつもりがとんでもないグループに出会ってしまった。超超大人アキテク。,
18,ねるねるサギさるさるネギ,2022-10-03_00:59:38,0,0,1,0,,87209142,tamotsuyaki,1812,161229,竹の籠編、basket designer。有製咲処主宰、別府市でかごバッグbamluxe等製作。福岡 桜坂「かご屋」運営。市原市出身。ポルトガル、楽しいお酒が好き。「ななつ星in九州」備品製作。『翼の王国』『婦人画報』、菊池亜希子さん『マッシュ』等掲載。 https://t.co/dhPB3fMALX,Beppu Oita (Fukuoka) JAPAN
19,紅林「監督は僕には厳しい」🤣🤣,2022-10-03_00:59:37,0,0,5,0,,1451657381381742592,Bs_0119,586,7168,オリックスは生き甲斐です😆趣味は旅行（特に海外の南国大好きです🏖）ウィスキー🥃スノボー🏂映画（基本邦画🎬）漫画（この音とまれ、ちはやふる、ブルージャイアント、ダイヤのAなど）,
20,すごいよね、1本の糸をこーして、こーして編んでいくの誰かんがえたんや…編んでたら夜更かしし過ぎたわ😅,2022-10-03_00:59:37,0,0,7,0,,1203652083192197120,kuretomama,378,9381,たけるんのfanです。だぁりんは怖い顔してますが、本当は優しい人です。,
21,@shirochandesuwa @orz_hide 最高やん,2022-10-03_00:59:37,0,1,0,0,,1367383614770479106,wookiee_yuhki,87,479,,関西
22,@Yua5660Dolphin 月末のゆんさわで🙋‍♂️ https://t.co/FAUG2iRaOu,2022-10-03_00:59:34,0,0,3,0,,1514341790668652544,OHd7IHhpEavGB2R,195,849,,
23,@sukilab_soboro 既出だけど「シナモンロール」のマスク＼(^=□=^)／ただし、子ども用なので、実用的じゃないかも(笑) https://t.co/l8D9k13ras,2022-10-03_00:59:33,0,1,0,0,,763563168,TomorinDowntown,409,29426,現在都内放デイの児発管。19.3まで新潟村上市に在住。元NGT48もふちゃん&京都女子大CottonCandyおつきみたん推し。 NGT２nd「世界はどこまで青空なのか？」のジャケ写「笹川流れ」を全国に‼︎つぶやきは広く浅く‼︎ ‘85.3都立小岩高卒→’92.3早大社学卒,東京 墨田区
24,@tencho1011 @okkunsan777 あらかじめタクシー会社調べておいて、何時ごろここにきてくださいって言っておくのも手かと思います。,2022-10-03_00:59:31,0,2,2,0,,310878800,Kossun_UHHD,956,272496,コバトン好き。コアっぽいにわか。〔死ぬ時に楽しかったと思える人生にしたい〕をモットーに日々生きてます。 #鈴音ひとみ #ひとにゃん(＠artisthitomi 出演情報https://t.co/VOy2qTXEwZ)を沢山の人に知ってほしい。 #鈴音ひとみセトリ ／モデルナ3回接種済,ヘルニアからコロナ禍へ。今は出来る限りオタ活
25,I'm at 末廣ラーメン本舗 仙台駅前分店 in 仙台市 宮城県 https://t.co/TuPqWRtWtT,2022-10-03_00:59:29,0,0,0,0,,1011912241828978688,kenescam,319,3602,OKANE,
26,もおアキラしか信じないと決めました,2022-10-03_00:59:29,0,0,1,0,,175389808,snacksatoo,992,79416,しし座のO型金のカメレオン。団体問わずプロレス観戦に行きます。格闘技も好きです。音楽も好きです。洋服も好きです。珈琲も好きです。豚汁が好き。好きなラジオ、サンドリ、不毛、メガネ、中川家DAYS、岡村ann、オードリーann、問わず語り、バナナムーン、エレ片、佐久間ann、爆笑カーボーイ、馬鹿力、,JAPAN
